"participant_id","scenario","transport_mode","perceived_safety","scenario_type","pavement","obstacles","crossing_type","vehicle_traffic","bicycle_traffic","pedestrian_traffic","scenario_type1","scenario_type2","scenario_type3","scenario_type4","crossing_option1","crossing_option2","gender","age","education","employment","income","owns_car","owns_motorcycle","owns_bicycle","owns_escooter","bike_frequency","escooter_frequency","public_transport_frequency","metro_use_frequency","young_adult"
232,"scenario23","E-Bike",5,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario18","E-Bike",5,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario33","E-Bike",5,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","No Zebra Crossing",20,50,5,0,1,0,0,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario02","E-Bike",6,"Urban Road with Cycle Lane","Bad","Many Obstacles","Zebra Crossing",60,10,5,0,0,1,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario36","E-Bike",7,"Urban Road with Cycle Lane","Good","Many Obstacles","Signalized Zebra Crossing",100,50,5,0,0,1,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario05","E-Bike",6,"Shared Space (30 km/h)","Good","Many Obstacles","Signalized Zebra Crossing",100,90,15,0,0,0,1,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario19","E-Bike",7,"Shared Space (30 km/h)","Good","No Obstacles","No Zebra Crossing",60,10,15,0,0,0,1,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario22","E-Scooter",1,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","Zebra Crossing",20,50,25,0,1,0,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario03","E-Scooter",5,"Urban Road with Cycle Lane","Bad","No Obstacles","Signalized Zebra Crossing",20,10,5,0,0,1,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario28","E-Scooter",4,"Shared Space (30 km/h)","Bad","No Obstacles","No Zebra Crossing",100,90,25,0,0,0,1,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario08","E-Scooter",5,"Urban Road (<1.5m Sidewalk)","Good","No Obstacles","No Zebra Crossing",20,90,15,1,0,0,0,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario23","E-Scooter",5,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario18","E-Scooter",5,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario33","E-Scooter",5,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","No Zebra Crossing",20,50,5,0,1,0,0,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario02","E-Scooter",6,"Urban Road with Cycle Lane","Bad","Many Obstacles","Zebra Crossing",60,10,5,0,0,1,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario36","E-Scooter",7,"Urban Road with Cycle Lane","Good","Many Obstacles","Signalized Zebra Crossing",100,50,5,0,0,1,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario05","E-Scooter",6,"Shared Space (30 km/h)","Good","Many Obstacles","Signalized Zebra Crossing",100,90,15,0,0,0,1,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario19","E-Scooter",7,"Shared Space (30 km/h)","Good","No Obstacles","No Zebra Crossing",60,10,15,0,0,0,1,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario25","Walking",3,"Urban Road (<1.5m Sidewalk)","Bad","No Obstacles","Zebra Crossing",60,90,25,1,0,0,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario22","Walking",6,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","Zebra Crossing",20,50,25,0,1,0,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario03","Walking",5,"Urban Road with Cycle Lane","Bad","No Obstacles","Signalized Zebra Crossing",20,10,5,0,0,1,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario28","Walking",5,"Shared Space (30 km/h)","Bad","No Obstacles","No Zebra Crossing",100,90,25,0,0,0,1,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario08","Walking",5,"Urban Road (<1.5m Sidewalk)","Good","No Obstacles","No Zebra Crossing",20,90,15,1,0,0,0,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario23","Walking",6,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario18","Walking",6,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario33","Walking",7,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","No Zebra Crossing",20,50,5,0,1,0,0,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario02","Walking",7,"Urban Road with Cycle Lane","Bad","Many Obstacles","Zebra Crossing",60,10,5,0,0,1,0,1,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario36","Walking",7,"Urban Road with Cycle Lane","Good","Many Obstacles","Signalized Zebra Crossing",100,50,5,0,0,1,0,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario05","Walking",7,"Shared Space (30 km/h)","Good","Many Obstacles","Signalized Zebra Crossing",100,90,15,0,0,0,1,0,1,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
232,"scenario19","Walking",7,"Shared Space (30 km/h)","Good","No Obstacles","No Zebra Crossing",60,10,15,0,0,0,1,0,0,"Female","<18","Higher","Student","< €750","Yes","No","No","No",NA,NA,NA,"A Few Times a Year","Yes"
233,"scenario25","Car",4,"Urban Road (<1.5m Sidewalk)","Bad","No Obstacles","Zebra Crossing",60,90,25,1,0,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario22","Car",5,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","Zebra Crossing",20,50,25,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario03","Car",7,"Urban Road with Cycle Lane","Bad","No Obstacles","Signalized Zebra Crossing",20,10,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario28","Car",5,"Shared Space (30 km/h)","Bad","No Obstacles","No Zebra Crossing",100,90,25,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario08","Car",5,"Urban Road (<1.5m Sidewalk)","Good","No Obstacles","No Zebra Crossing",20,90,15,1,0,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario23","Car",5,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario18","Car",4,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario33","Car",5,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","No Zebra Crossing",20,50,5,0,1,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario02","Car",6,"Urban Road with Cycle Lane","Bad","Many Obstacles","Zebra Crossing",60,10,5,0,0,1,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario36","Car",7,"Urban Road with Cycle Lane","Good","Many Obstacles","Signalized Zebra Crossing",100,50,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario05","Car",5,"Shared Space (30 km/h)","Good","Many Obstacles","Signalized Zebra Crossing",100,90,15,0,0,0,1,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario19","Car",6,"Shared Space (30 km/h)","Good","No Obstacles","No Zebra Crossing",60,10,15,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario25","E-Bike",2,"Urban Road (<1.5m Sidewalk)","Bad","No Obstacles","Zebra Crossing",60,90,25,1,0,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario22","E-Bike",2,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","Zebra Crossing",20,50,25,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario03","E-Bike",5,"Urban Road with Cycle Lane","Bad","No Obstacles","Signalized Zebra Crossing",20,10,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario28","E-Bike",2,"Shared Space (30 km/h)","Bad","No Obstacles","No Zebra Crossing",100,90,25,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario08","E-Bike",3,"Urban Road (<1.5m Sidewalk)","Good","No Obstacles","No Zebra Crossing",20,90,15,1,0,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario23","E-Bike",3,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario18","E-Bike",2,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario33","E-Bike",2,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","No Zebra Crossing",20,50,5,0,1,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario02","E-Bike",5,"Urban Road with Cycle Lane","Bad","Many Obstacles","Zebra Crossing",60,10,5,0,0,1,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario36","E-Bike",7,"Urban Road with Cycle Lane","Good","Many Obstacles","Signalized Zebra Crossing",100,50,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario05","E-Bike",3,"Shared Space (30 km/h)","Good","Many Obstacles","Signalized Zebra Crossing",100,90,15,0,0,0,1,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario19","E-Bike",3,"Shared Space (30 km/h)","Good","No Obstacles","No Zebra Crossing",60,10,15,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario25","E-Scooter",1,"Urban Road (<1.5m Sidewalk)","Bad","No Obstacles","Zebra Crossing",60,90,25,1,0,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario22","E-Scooter",1,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","Zebra Crossing",20,50,25,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario03","E-Scooter",4,"Urban Road with Cycle Lane","Bad","No Obstacles","Signalized Zebra Crossing",20,10,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario28","E-Scooter",1,"Shared Space (30 km/h)","Bad","No Obstacles","No Zebra Crossing",100,90,25,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario08","E-Scooter",2,"Urban Road (<1.5m Sidewalk)","Good","No Obstacles","No Zebra Crossing",20,90,15,1,0,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario23","E-Scooter",2,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario18","E-Scooter",1,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario33","E-Scooter",1,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","No Zebra Crossing",20,50,5,0,1,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario02","E-Scooter",4,"Urban Road with Cycle Lane","Bad","Many Obstacles","Zebra Crossing",60,10,5,0,0,1,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario36","E-Scooter",7,"Urban Road with Cycle Lane","Good","Many Obstacles","Signalized Zebra Crossing",100,50,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario05","E-Scooter",2,"Shared Space (30 km/h)","Good","Many Obstacles","Signalized Zebra Crossing",100,90,15,0,0,0,1,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario19","E-Scooter",2,"Shared Space (30 km/h)","Good","No Obstacles","No Zebra Crossing",60,10,15,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario25","Walking",4,"Urban Road (<1.5m Sidewalk)","Bad","No Obstacles","Zebra Crossing",60,90,25,1,0,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario22","Walking",4,"Urban Road (>=1.5m Sidewalk)","Bad","Many Obstacles","Zebra Crossing",20,50,25,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario03","Walking",7,"Urban Road with Cycle Lane","Bad","No Obstacles","Signalized Zebra Crossing",20,10,5,0,0,1,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario28","Walking",7,"Shared Space (30 km/h)","Bad","No Obstacles","No Zebra Crossing",100,90,25,0,0,0,1,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario08","Walking",6,"Urban Road (<1.5m Sidewalk)","Good","No Obstacles","No Zebra Crossing",20,90,15,1,0,0,0,0,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario23","Walking",6,"Urban Road (<1.5m Sidewalk)","Good","Many Obstacles","Signalized Zebra Crossing",60,50,25,1,0,0,0,0,1,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
233,"scenario18","Walking",5,"Urban Road (>=1.5m Sidewalk)","Good","No Obstacles","Zebra Crossing",100,10,15,0,1,0,0,1,0,"Female","18-30","Higher","Active","€750-1500","Yes","No","Yes","Yes","A Few Times a Month","A Few Times a Month","Almost Never","A Few Times a Year","No"
